Fecha y Hora;KV-2051 - Válvula purga automática X-205
2025-05-07 18:36:26;53280.00
2025-05-07 18:36:25;44780.00
2025-05-07 18:36:24;36280.00
2025-05-07 18:36:23;27780.00
2025-05-07 18:36:22;19280.00
2025-05-07 18:36:21;10780.00
2025-05-07 18:36:20;2280.00
2025-05-07 18:36:19;6220.00
2025-05-07 18:36:18;14720.00
2025-05-07 18:36:17;23220.00
2025-05-07 18:36:16;31720.00
2025-05-07 18:36:15;40220.00
2025-05-07 18:36:14;48720.00
2025-05-07 18:36:13;57220.00
2025-05-07 18:36:12;65720.00
2025-05-07 18:36:11;74220.00
2025-05-07 18:36:10;82720.00
2025-05-07 18:36:09;91220.00
2025-05-07 18:36:08;99720.00
2025-05-07 18:36:07;91760.00
2025-05-07 18:36:06;83260.00
2025-05-07 18:36:05;74760.00
2025-05-07 18:36:04;66260.00
2025-05-07 18:36:03;57760.00
2025-05-07 18:36:02;49260.00
2025-05-07 18:36:01;40760.00
2025-05-07 18:36:00;32260.00
2025-05-07 18:35:59;23760.00
2025-05-07 18:35:58;15260.00
2025-05-07 18:35:57;6760.00
2025-05-07 18:35:56;1740.00
2025-05-07 18:35:55;10240.00
2025-05-07 18:35:54;18740.00
2025-05-07 18:35:53;27240.00
2025-05-07 18:35:52;35740.00
2025-05-07 18:35:51;44240.00
2025-05-07 18:35:50;52740.00
2025-05-07 18:35:49;61240.00
2025-05-07 18:35:48;69740.00
2025-05-07 18:35:47;78240.00
2025-05-07 18:35:46;86740.00
2025-05-07 18:35:45;95240.00
2025-05-07 18:35:44;96240.00
2025-05-07 18:35:43;87740.00
2025-05-07 18:35:42;79240.00
2025-05-07 18:35:41;70740.00
2025-05-07 18:35:40;62240.00
2025-05-07 18:35:39;53740.00
2025-05-07 18:35:38;45240.00
2025-05-07 18:35:37;36740.00
2025-05-07 18:35:36;28240.00
2025-05-07 18:35:35;19740.00
2025-05-07 18:35:34;11240.00
2025-05-07 18:35:33;2740.00
2025-05-07 18:35:32;5760.00
2025-05-07 18:35:31;14260.00
2025-05-07 18:35:30;22760.00
2025-05-07 18:35:29;31260.00
2025-05-07 18:35:28;39760.00
2025-05-07 18:35:27;48260.00
2025-05-07 18:35:26;56760.00
2025-05-07 18:35:25;65260.00
2025-05-07 18:35:24;73760.00
2025-05-07 18:35:23;82260.00
2025-05-07 18:35:22;90760.00
2025-05-07 18:35:21;99260.00
2025-05-07 18:35:20;92220.00
2025-05-07 18:35:19;83720.00
2025-05-07 18:35:18;75220.00
2025-05-07 18:35:17;66720.00
2025-05-07 18:35:16;58220.00
2025-05-07 18:35:15;49720.00
2025-05-07 18:35:14;41220.00
2025-05-07 18:35:13;32720.00
2025-05-07 18:35:12;24220.00
2025-05-07 18:35:11;15720.00
2025-05-07 18:35:10;7220.00
2025-05-07 18:35:09;1280.00
2025-05-07 18:35:08;9780.00
2025-05-07 18:35:07;18280.00
2025-05-07 18:35:06;26780.00
2025-05-07 18:35:05;35280.00
2025-05-07 18:35:04;43780.00
2025-05-07 18:35:03;52280.00
2025-05-07 18:35:02;60780.00
2025-05-07 18:35:01;69280.00
2025-05-07 18:35:00;77780.00
2025-05-07 18:34:59;86280.00
2025-05-07 18:34:58;94780.00
2025-05-07 18:34:57;96700.00
2025-05-07 18:34:56;88200.00
2025-05-07 18:34:55;79700.00
2025-05-07 18:34:54;71200.00
2025-05-07 18:34:53;62700.00
2025-05-07 18:34:52;54200.00
2025-05-07 18:34:51;45700.00
2025-05-07 18:34:50;37200.00
2025-05-07 18:34:49;28700.00
2025-05-07 18:34:48;20200.00
2025-05-07 18:34:47;11700.00
2025-05-07 18:34:46;3200.00
2025-05-07 18:34:45;5300.00
2025-05-07 18:34:44;13800.00
2025-05-07 18:34:43;22300.00
2025-05-07 18:34:42;30800.00
2025-05-07 18:34:41;39300.00
2025-05-07 18:34:40;47800.00
2025-05-07 18:34:39;56300.00
2025-05-07 18:34:38;64800.00
2025-05-07 18:34:37;73300.00
2025-05-07 18:34:36;81800.00
2025-05-07 18:34:35;90300.00
2025-05-07 18:34:34;98800.00
2025-05-07 18:34:33;92680.00
2025-05-07 18:34:32;84180.00
2025-05-07 18:34:31;75680.00
2025-05-07 18:34:30;67180.00
2025-05-07 18:34:29;58680.00
2025-05-07 18:34:28;50180.00
2025-05-07 18:34:27;41680.00
2025-05-07 18:34:26;33180.00
2025-05-07 18:34:25;24680.00
2025-05-07 18:34:24;16180.00
2025-05-07 18:34:23;7680.00
2025-05-07 18:34:22;820.00
2025-05-07 18:34:21;9320.00
2025-05-07 18:34:20;17820.00
2025-05-07 18:34:19;26320.00
2025-05-07 18:34:18;34820.00
2025-05-07 18:34:17;43320.00
2025-05-07 18:34:16;51820.00
2025-05-07 18:34:15;60320.00
2025-05-07 18:34:14;68820.00
2025-05-07 18:34:13;77320.00
2025-05-07 18:34:12;85820.00
2025-05-07 18:34:11;94320.00
2025-05-07 18:34:10;97160.00
2025-05-07 18:34:09;88660.00
2025-05-07 18:34:08;80160.00
2025-05-07 18:34:07;71660.00
2025-05-07 18:34:06;63160.00
2025-05-07 18:34:05;54660.00
2025-05-07 18:34:04;46160.00
2025-05-07 18:34:03;37660.00
2025-05-07 18:34:02;29160.00
2025-05-07 18:34:01;20660.00
2025-05-07 18:34:00;12160.00
2025-05-07 18:33:59;3660.00
2025-05-07 18:33:58;4840.00
2025-05-07 18:33:57;13340.00
2025-05-07 18:33:56;21840.00
2025-05-07 18:33:55;30340.00
2025-05-07 18:33:54;38840.00
2025-05-07 18:33:53;47340.00
2025-05-07 18:33:52;55840.00
2025-05-07 18:33:51;64340.00
2025-05-07 18:33:50;72840.00
2025-05-07 18:33:49;81340.00
2025-05-07 18:33:48;89840.00
2025-05-07 18:33:47;98340.00
2025-05-07 18:33:46;93140.00
2025-05-07 18:33:45;84640.00
2025-05-07 18:33:44;76140.00
2025-05-07 18:33:43;67640.00
2025-05-07 18:33:42;59140.00
2025-05-07 18:33:41;50640.00
2025-05-07 18:33:40;42140.00
2025-05-07 18:33:39;33640.00
2025-05-07 18:33:38;25140.00
2025-05-07 18:33:37;16640.00
2025-05-07 18:33:36;8140.00
2025-05-07 18:33:35;360.00
2025-05-07 18:33:34;8860.00
2025-05-07 18:33:33;17360.00
2025-05-07 18:33:32;25860.00
2025-05-07 18:33:31;34360.00
2025-05-07 18:33:30;42860.00
2025-05-07 18:33:29;51360.00
2025-05-07 18:33:28;59860.00
2025-05-07 18:33:27;68360.00
2025-05-07 18:33:26;76860.00
2025-05-07 18:33:25;85360.00
2025-05-07 18:33:24;93860.00
2025-05-07 18:33:23;97620.00
2025-05-07 18:33:22;89120.00
2025-05-07 18:33:21;80620.00
2025-05-07 18:33:20;72120.00
2025-05-07 18:33:19;63620.00
2025-05-07 18:33:18;55120.00
2025-05-07 18:33:17;46620.00
2025-05-07 18:33:16;38120.00
2025-05-07 18:33:15;29620.00
2025-05-07 18:33:14;21120.00
2025-05-07 18:33:13;12620.00
2025-05-07 18:33:12;4120.00
2025-05-07 18:33:11;4380.00
2025-05-07 18:33:10;12880.00
2025-05-07 18:33:09;21380.00
2025-05-07 18:33:08;29880.00
2025-05-07 18:33:07;38380.00
2025-05-07 18:33:06;46880.00
2025-05-07 18:33:05;55380.00
2025-05-07 18:33:04;63880.00
2025-05-07 18:33:03;72380.00
2025-05-07 18:33:02;80880.00
2025-05-07 18:33:01;89380.00
2025-05-07 18:33:00;97880.00
2025-05-07 18:32:59;93600.00
2025-05-07 18:32:58;85100.00
2025-05-07 18:32:57;76600.00
2025-05-07 18:32:56;68100.00
2025-05-07 18:32:55;59600.00
2025-05-07 18:32:54;51100.00
2025-05-07 18:32:53;42600.00
2025-05-07 18:32:52;34100.00
2025-05-07 18:32:51;25600.00
2025-05-07 18:32:50;17100.00
2025-05-07 18:32:49;8600.00
2025-05-07 18:32:48;100.00
2025-05-07 18:32:47;8400.00
2025-05-07 18:32:46;16900.00
2025-05-07 18:32:45;25400.00
2025-05-07 18:32:44;33900.00
2025-05-07 18:32:43;42400.00
2025-05-07 18:32:42;50900.00
2025-05-07 18:32:41;59400.00
2025-05-07 18:32:40;67900.00
2025-05-07 18:32:39;76400.00
2025-05-07 18:32:38;84900.00
2025-05-07 18:32:37;93400.00
2025-05-07 18:32:36;98080.00
2025-05-07 18:32:35;89580.00
2025-05-07 18:32:34;81080.00
2025-05-07 18:32:33;72580.00
2025-05-07 18:32:32;64080.00
2025-05-07 18:32:31;55580.00
2025-05-07 18:32:30;47080.00
2025-05-07 18:32:29;38580.00
2025-05-07 18:32:28;30080.00
2025-05-07 18:32:27;21580.00
2025-05-07 18:32:26;13080.00
2025-05-07 18:32:25;4580.00
2025-05-07 18:32:24;3920.00
2025-05-07 18:32:23;12420.00
2025-05-07 18:32:22;20920.00
2025-05-07 18:32:21;29420.00
2025-05-07 18:32:20;37920.00
2025-05-07 18:32:19;46420.00
2025-05-07 18:32:18;54920.00
2025-05-07 18:32:17;63420.00
2025-05-07 18:32:16;71920.00
2025-05-07 18:32:15;80420.00
2025-05-07 18:32:14;88920.00
2025-05-07 18:32:13;97420.00
2025-05-07 18:32:12;94060.00
2025-05-07 18:32:11;85560.00
2025-05-07 18:32:10;77060.00
2025-05-07 18:32:09;68560.00
2025-05-07 18:32:08;60060.00
2025-05-07 18:32:07;51560.00
2025-05-07 18:32:06;43060.00
2025-05-07 18:32:05;34560.00
2025-05-07 18:32:04;26060.00
2025-05-07 18:32:03;17560.00
2025-05-07 18:32:02;9060.00
2025-05-07 18:32:01;560.00
2025-05-07 18:32:00;7940.00
2025-05-07 18:31:59;16440.00
2025-05-07 18:31:58;24940.00
2025-05-07 18:31:57;33440.00
2025-05-07 18:31:56;41940.00
2025-05-07 18:31:55;50440.00
2025-05-07 18:31:54;58940.00
2025-05-07 18:31:53;67440.00
2025-05-07 18:31:52;75940.00
2025-05-07 18:31:51;84440.00
2025-05-07 18:31:50;92940.00
2025-05-07 18:31:49;98540.00
2025-05-07 18:31:48;90040.00
2025-05-07 18:31:47;81540.00
2025-05-07 18:31:46;73040.00
2025-05-07 18:31:45;64540.00
2025-05-07 18:31:44;56040.00
2025-05-07 18:31:43;47540.00
2025-05-07 18:31:42;39040.00
2025-05-07 18:31:41;30540.00
2025-05-07 18:31:40;22040.00
2025-05-07 18:31:39;13540.00
2025-05-07 18:31:38;5040.00
2025-05-07 18:31:37;3460.00
2025-05-07 18:31:36;11960.00
2025-05-07 18:31:35;20460.00
2025-05-07 18:31:34;28960.00
2025-05-07 18:31:33;37460.00
2025-05-07 18:31:32;45960.00
2025-05-07 18:31:31;54460.00
2025-05-07 18:31:30;62960.00
2025-05-07 18:31:29;71460.00
2025-05-07 18:31:28;79960.00
2025-05-07 18:31:27;88460.00
2025-05-07 18:31:26;96960.00
2025-05-07 18:31:25;94520.00
2025-05-07 18:31:24;86020.00
2025-05-07 18:31:23;77520.00
2025-05-07 18:31:22;69020.00
2025-05-07 18:31:21;60520.00
2025-05-07 18:31:20;52020.00
2025-05-07 18:31:19;43520.00
2025-05-07 18:31:18;35020.00
2025-05-07 18:31:17;26520.00
2025-05-07 18:31:16;18020.00
2025-05-07 18:31:15;9520.00
2025-05-07 18:31:14;1020.00
2025-05-07 18:31:13;7480.00
2025-05-07 18:31:12;15980.00
2025-05-07 18:31:11;24480.00
2025-05-07 18:31:10;32980.00
2025-05-07 18:31:09;41480.00
2025-05-07 18:31:08;49980.00
2025-05-07 18:31:07;58480.00
2025-05-07 18:31:06;66980.00
2025-05-07 18:31:05;75480.00
2025-05-07 18:31:04;83980.00
2025-05-07 18:31:03;92480.00
2025-05-07 18:31:02;99000.00
2025-05-07 18:31:01;90500.00
2025-05-07 18:31:00;82000.00
2025-05-07 18:30:59;73500.00
